viewer_uid,age,sex,age_class
57580,51,female,2
34796,54,female,0
59965,48,male,3
5048,38,female,1
14623,18,male,0
25384,35,female,1
28480,18,male,3
35450,15,female,0
36507,50,male,3
33252,46,female,3
32926,46,male,3
5465,24,female,3
44132,45,male,2
7183,53,female,1
33563,31,female,2
41303,45,female,0
28276,36,male,0
33917,14,male,2
53231,14,female,1
56716,47,male,3
16557,30,female,3
15336,60,male,3
57539,42,male,0
15614,11,male,0
35220,35,male,3
39103,58,female,1
47739,23,female,3
10908,32,female,3
13893,31,male,0
43508,18,female,3
49903,28,female,3
13102,18,female,3
16173,37,female,2
1721,40,male,3
3286,43,female,2
52382,56,female,3
11379,57,female,2
14121,39,male,1
44287,29,male,3
6826,24,female,1
11277,23,female,2
44903,48,male,0
4258,14,female,0
53212,55,male,3
17789,21,female,3
10032,56,female,3
57379,53,male,2
43322,57,male,3
50644,34,male,2
37994,49,female,3
30046,13,female,3
2958,32,female,2
45704,35,female,1
6218,39,female,0
36136,25,male,2
57256,36,female,0
41859,20,female,1
27989,53,male,1
15140,37,male,0
27383,57,male,3
41736,55,female,3
27063,14,male,3
12878,43,male,3
1702,59,female,1
36633,45,female,3
38864,34,female,1
59979,13,female,0
1473,19,male,3
25778,48,male,3
37437,29,female,2
55788,23,female,1
24715,12,female,2
23388,12,male,2
3672,34,male,3
12627,58,female,3
55766,58,male,3
48221,24,female,3
23465,21,male,0
41658,20,male,2
55585,23,male,2
43350,18,male,3
49332,32,female,3
59912,12,male,2
7172,38,male,0
54804,34,male,2
4149,44,female,0
35712,39,male,2
11931,60,male,3
7646,33,male,3
31034,10,female,2
24116,10,male,3
3684,13,female,2
20987,58,male,1
23604,48,female,0
3844,50,male,2
53983,55,male,0
10702,13,female,2
27519,43,female,0
9057,38,female,3
17862,55,female,1
53083,30,male,2
8889,60,male,0
26507,27,male,2
26563,60,male,0
8677,46,female,3
18961,11,male,3
31676,37,male,2
46355,30,female,1
739,26,male,1
43080,33,female,3
5880,60,female,2
10738,45,male,0
6120,25,female,2
22834,27,female,3
50357,19,male,2
54051,44,female,3
20307,50,male,2
18982,19,male,0
17670,22,female,0
13169,51,male,3
18522,35,male,2
4325,34,female,1
16696,36,male,0
2449,47,male,0
36572,25,male,3
21535,60,male,0
42163,34,male,1
26251,50,female,2
23788,46,female,2
53914,45,female,1
2007,34,female,0
47730,41,male,3
35401,29,male,1
43546,55,female,3
32165,27,male,1
20491,52,female,1
24109,29,male,3
14111,17,male,0
20552,21,female,2
11337,56,male,3
49086,53,male,0
2288,18,female,1
20129,26,male,3
35887,24,female,2
36382,16,female,3
43667,27,male,2
45216,54,female,3
7536,18,male,3
47619,54,male,2
36465,47,male,0
56637,34,female,1
39827,15,female,2
20781,40,female,0
42531,45,male,0
23425,20,male,3
53839,34,female,0
37875,30,female,2
19265,39,male,3
3089,52,male,3
28614,55,male,3
19994,14,female,3
47295,45,female,2
16265,50,male,1
1363,40,male,0
13763,20,female,3
36938,51,female,3
38481,31,male,3
3925,17,male,2
15509,60,female,0
32933,44,female,0
39889,45,female,3
35921,57,female,2
23529,14,male,3
1966,15,male,3
22466,20,female,2
35704,54,male,0
2520,24,male,3
12727,26,female,0
44640,41,female,3
14110,41,male,1
54056,15,male,3
6479,35,male,0
24606,27,male,1
17249,41,female,3
35173,26,female,3
37948,11,female,3
54201,45,female,3
4486,18,male,1
27035,10,male,0
19791,34,male,2
29390,22,female,3
57617,10,female,3
13387,10,male,3
31318,55,female,3
53331,26,female,0
26904,44,male,2
55465,59,female,0
53810,46,male,1
44935,10,male,3
24840,31,male,1
46041,53,male,2
22042,42,male,3
18389,10,male,0
25046,26,female,0
12022,27,female,1
54093,44,female,3
31465,17,male,0
47094,14,female,3
10473,14,male,3
37227,39,female,1
22844,58,male,1
31834,51,female,3
21277,28,female,0
25364,18,female,0
13517,31,female,0
27054,28,female,0
15700,52,female,1
4135,43,male,1
2633,32,male,3
21078,23,male,3
18769,20,male,3
20438,16,male,2
27975,18,male,3
22823,16,female,3
23064,47,female,3
9899,52,male,2
24899,41,female,3
53372,37,male,0
426,54,male,0
12153,37,female,1
58525,51,female,0
16807,53,female,3
53306,11,female,3
43343,51,female,1
5736,15,female,2
10183,50,female,0
44420,19,male,0
32231,22,male,1
10483,32,male,2
4344,10,female,2
34694,33,male,3
10369,30,male,1
53520,41,male,3
14973,21,male,2
12164,22,female,3
49334,18,male,1
40149,57,female,1
49744,50,male,3
58422,49,male,3
48648,13,female,3
57109,47,female,0
53128,47,female,3
18037,40,male,1
47335,42,male,3
30203,44,male,1
51703,12,male,3
50733,57,female,2
16196,33,female,0
25659,23,female,3
38822,28,male,0
56326,25,female,3
10179,52,female,2
30013,29,male,0
26896,59,male,3
24703,11,female,2
21150,33,male,3
33628,20,male,2
31027,49,female,0
45664,48,female,3
20360,37,male,1
11388,59,male,3
10154,35,female,1
33566,13,female,2
48738,43,female,0
16475,44,female,1
47207,15,male,3
16235,41,female,1
42311,59,female,3
17977,38,male,0
8669,33,male,0
43404,29,male,2
32326,44,male,2
34055,56,female,1
2114,16,male,0
12759,32,female,3
22576,24,female,2
1809,35,female,3
819,41,female,0
58737,13,male,2
41318,11,male,2
33678,43,male,3
4266,13,male,0
26944,32,female,3
13999,53,female,3
42251,46,male,3
3599,16,female,3
22810,34,male,1
32654,37,female,2
59466,10,female,2
16715,52,male,3
1535,48,female,0
55330,43,male,2
13008,33,male,0
57468,26,female,1
40655,10,male,3
44121,37,male,1
20736,12,male,2
5546,26,female,2
996,17,male,2
19835,26,male,1
43722,40,male,2
58640,34,female,3
17477,40,male,1
3792,11,male,3
4435,16,female,3
36212,18,male,1
13299,59,male,1
59208,15,male,3
23220,41,male,2
12347,28,male,3
30754,19,male,0
33353,14,female,3
16704,37,male,0
9421,38,female,1
52118,24,female,3
40816,19,female,2
20013,29,male,2
24813,27,female,3
36076,36,male,2
3110,35,female,3
39901,60,male,2
11620,60,female,3
57317,36,female,1
42301,24,male,2
24939,19,female,3
51394,17,male,1
28933,50,male,2
7654,45,male,1
7758,14,male,2
18529,18,female,1
56642,42,male,3
37851,44,female,0
19378,29,female,3
24748,54,female,3
18096,10,male,3
45264,38,female,3
32120,42,female,3
17342,41,female,3
38746,29,male,1
2890,50,female,1
25088,18,female,3
25910,57,male,1
31491,44,male,3
34313,29,female,3
28607,34,female,3
52446,35,female,1
51722,17,male,3
28354,38,male,3
55953,31,female,0
22728,25,male,0
49057,49,male,3
11629,32,male,0
40578,31,female,1
35772,19,female,0
41919,44,female,2
32632,60,male,1
19766,53,female,2
7004,28,male,3
4816,38,female,0
18360,54,male,3
21442,45,female,2
8973,50,male,3
44475,19,female,3
40356,54,male,1
49678,40,male,0
39448,42,male,1
39784,32,male,0
6878,32,male,3
40225,35,female,2
13112,33,male,0
26535,53,female,3
23083,25,female,3
35501,27,male,0
31887,21,female,0
35488,55,male,0
31326,16,female,0
46222,60,male,1
55058,36,female,3
40617,20,female,1
18586,15,male,3
50449,47,male,1
58687,30,female,3
4317,51,female,1
43902,48,male,2
40633,52,female,0
8398,58,female,3
4439,54,male,0
15661,28,male,1
30647,39,female,3
29064,39,female,2
31348,53,male,3
58878,47,male,1
11549,53,male,0
6779,13,male,0
33262,11,male,0
9484,23,female,3
15577,33,female,0
16507,35,female,1
6474,33,female,0
12762,35,male,2
15535,30,female,3
34448,37,male,1
6188,43,male,3
39811,55,female,3
36050,11,male,2
41420,10,male,1
30637,52,male,1
19241,53,male,1
39233,47,male,0
3026,27,male,3
21350,26,male,3
39817,44,female,3
9861,19,male,2
46768,16,female,3
26160,45,male,2
27047,38,male,1
22384,59,male,0
14479,48,female,3
33771,32,female,1
47423,40,male,1
17444,14,female,0
12303,20,male,3
2670,21,male,0
45980,14,female,1
21296,19,male,1
24811,56,female,3
3306,12,female,3
53216,31,female,3
31597,46,male,0
28918,50,male,1
12476,54,male,3
10976,33,female,3
59258,47,female,3
27368,16,male,3
16742,38,female,3
6646,22,male,0
57277,46,male,3
6803,50,female,3
52459,17,male,3
5661,46,female,1
53551,38,male,0
41930,36,male,1
53706,52,male,3
39063,59,female,1
41034,54,male,2
44811,25,female,1
53173,10,female,1
55031,31,male,1
39537,44,female,0
54557,45,female,0
8446,27,female,1
49031,24,male,3
44199,22,male,2
52699,31,male,1
21810,52,female,2
15524,60,male,1
26651,16,male,3
11143,40,female,0
26871,22,male,3
21520,10,female,0
45810,25,female,1
26298,58,female,0
2583,58,male,3
51254,35,female,2
37769,26,female,3
13709,49,male,1
21051,16,female,1
26473,35,male,1
11697,44,female,3
29382,51,male,0
42316,54,male,0
57191,39,female,3
31526,36,male,3
21278,53,female,1
44267,37,female,0
44847,32,male,0
42261,15,male,3
38961,25,male,3
47960,54,female,3
6571,17,female,3
31823,38,female,3
23263,36,female,3
40489,19,female,3
7583,34,female,2
13612,15,female,1
49179,42,female,0
56837,34,male,2
11967,12,female,0
17240,58,female,0
3563,52,female,3
41942,16,male,3
32608,38,female,1
48194,28,female,1
36043,38,male,2
32379,20,male,0
49882,18,male,3
6227,15,male,0
43422,12,male,3
24499,27,female,2
6882,40,female,0
8625,56,male,3
45333,46,male,3
9077,43,female,2
41609,24,female,0
46084,37,female,3
14865,57,female,2
22505,25,female,3
41170,48,female,3
50031,52,female,2
43193,54,male,1
44104,28,female,2
31319,58,male,1
15767,27,male,3
14552,25,male,0
36416,44,female,3
50736,59,female,3
49659,17,male,0
13247,25,male,0
51170,30,female,3
39709,25,male,0
12529,27,female,1
34757,15,male,1
30446,19,male,1
16544,46,male,3
54996,18,male,3
54702,35,male,3
14837,46,male,0
30303,26,female,3
14929,13,female,3
55188,53,female,1
32287,32,female,1
5742,39,female,0
4984,37,female,1
38093,25,female,2
6557,36,male,0
52683,36,male,0
29829,56,male,3
785,53,male,3
57449,36,female,3
20160,52,female,3
51124,25,female,1
23001,14,male,2
25457,24,female,1
59969,19,female,0
44829,60,female,0
16276,26,female,3
36717,48,female,3
40258,42,female,3
43249,26,female,3
2546,36,male,1
45245,11,female,0
55356,10,female,3
35937,29,male,3
32584,24,male,3
34937,50,male,3
26582,40,female,1
50981,22,female,3
47893,57,male,3
36684,60,female,1
27471,58,male,0
48672,22,female,2
10996,18,female,2
27454,18,female,1
29090,18,male,3
59638,35,female,1
34943,10,male,1
46956,48,male,3
44213,32,female,1
342,39,male,0
30237,16,male,3
8626,27,female,2
8917,37,female,0
4308,24,female,2
1559,26,female,1
43019,30,male,1
53802,46,female,3
59051,18,female,2
17499,56,female,3
46829,23,female,3
28509,11,male,3
28175,55,male,2
44925,18,female,3
40564,10,male,0
49807,51,female,3
43826,41,male,3
54856,24,male,0
38513,33,male,3
3091,49,male,0
44033,37,male,0
47735,40,male,3
58288,26,female,2
6203,36,male,3
22294,33,female,0
50096,40,female,3
18527,24,female,2
35449,22,male,1
40681,48,female,3
2750,48,female,3
34967,24,male,3
56485,25,male,1
25514,18,female,3
54369,38,female,3
38601,45,female,3
6319,42,female,1
44210,52,female,3
52228,15,male,3
57057,50,male,0
3706,39,female,0
31459,20,male,3
47641,58,female,3
38159,44,male,0
15034,33,female,2
8204,47,female,2
51857,48,male,1
41948,20,female,0
15543,45,male,2
51896,53,male,3
33138,24,male,3
28444,25,female,2
36514,60,male,3
42944,25,female,1
59523,43,male,3
26182,43,female,3
58323,28,male,2
14385,15,male,3
36278,33,male,0
1317,11,male,1
38947,56,female,1
51195,41,male,2
30874,47,male,3
37974,31,female,0
43939,58,female,2
14645,19,male,1
53685,51,female,3
27311,19,female,0
41971,12,male,2
34545,25,male,1
17998,24,male,3
6405,34,female,3
47673,17,male,0
53005,55,male,3
33706,15,female,0
59424,37,male,3
52809,32,female,3
20182,46,male,1
45679,47,female,3
31008,58,female,3
54523,15,female,3
38970,19,female,2
49521,31,female,0
1342,23,male,3
17099,60,male,3
42303,44,female,3
14061,20,female,3
14617,55,male,2
29298,30,female,3
13275,16,male,3
45381,51,male,3
45190,14,male,3
3783,57,male,0
14814,58,female,2
29044,43,male,0
44728,15,female,3
513,35,male,3
29201,13,male,3
12653,30,male,2
43057,23,male,1
55441,51,female,0
47676,54,female,2
5408,47,female,0
45475,16,female,3
49515,27,male,0
254,13,female,0
33869,38,female,2
40081,42,male,3
50774,54,female,1
46975,39,male,0
33551,47,male,0
38004,15,male,3
36277,37,male,2
19704,22,male,0
45674,33,female,2
6310,15,female,2
44569,20,male,3
58750,35,female,3
8970,53,male,3
26543,49,female,2
34739,60,female,3
29857,18,female,1
54058,36,male,0
31108,19,male,3
878,37,male,3
21542,48,male,2
32058,55,male,3
17891,17,male,0
10830,32,male,3
6213,41,female,1
9312,14,female,0
4674,14,female,0
13333,27,female,2
29491,58,female,1
21342,45,male,3
30531,43,female,1
24078,43,male,1
12150,41,female,3
16594,58,male,0
21054,26,male,3
36594,58,female,3
2960,60,male,3
51650,31,male,2
37575,31,male,0
18307,19,female,0
14004,51,male,3
45628,36,male,3
59004,33,male,3
37084,25,male,0
21987,37,male,3
33693,45,male,1
18759,14,female,0
24920,29,male,2
54198,39,female,3
34074,39,male,0
4360,12,female,2
24659,10,female,3
54986,10,female,3
40393,26,female,1
3499,27,female,3
55128,48,female,3
50526,32,male,3
30119,39,female,3
11971,41,male,3
30150,25,male,0
58002,35,male,2
9418,39,female,3
23145,17,male,1
8683,50,female,3
56537,17,male,0
36818,30,female,3
8199,57,female,2
53478,21,female,0
1047,38,female,3
46193,52,female,3
31296,45,male,3
47441,53,female,3
51721,40,male,1
45088,21,male,3
17052,49,male,3
21733,59,female,2
23608,29,male,3
15047,19,male,0
50861,37,female,3
11331,44,male,2
13011,58,male,3
10511,32,male,3
9762,44,female,3
7523,59,male,3
42939,51,female,0
9600,28,male,2
26118,31,male,0
30075,55,male,1
28228,23,male,2
59010,50,female,1
46758,12,female,1
5285,47,female,1
56299,26,male,2
8737,17,male,0
16448,33,female,3
50898,23,female,2
41242,41,male,3
14889,39,male,0
43577,40,female,0
19536,36,male,3
18714,56,female,1
57526,37,female,0
20509,11,male,0
40817,47,male,0
16812,25,female,3
36103,37,female,2
46751,51,female,1
49777,20,female,3
29544,18,female,1
26073,13,male,2
7044,23,male,1
3619,29,female,2
48585,45,male,0
39617,57,female,1
31264,37,female,0
41713,32,female,1
43971,32,female,1
58170,40,male,2
45290,13,male,3
2540,39,male,3
56248,48,female,3
19136,28,male,3
13288,18,male,0
10222,15,female,1
40482,38,female,1
33568,25,male,2
27779,10,male,0
19150,16,male,0
46078,30,female,3
48279,28,female,0
45197,28,male,1
1350,59,female,1
26318,59,female,3
13166,33,male,2
45380,16,female,1
42191,10,female,3
21924,36,male,2
49167,36,male,3
13569,20,female,3
27829,48,male,2
43990,13,male,3
48851,35,female,3
6625,55,female,1
24567,47,male,3
38464,13,male,3
39202,17,female,3
35194,51,male,3
12955,19,female,3
5166,37,female,0
36596,53,male,3
31658,15,male,3
37423,60,male,0
22082,10,female,1
46360,30,male,0
57834,28,male,1
41207,33,male,3
31625,11,female,3
49580,58,male,3
41310,45,male,3
39622,48,female,3
4165,38,female,3
34855,16,female,2
29909,35,male,3
21819,33,male,2
32591,47,male,1
25768,24,male,3
27141,56,male,1
57483,60,female,3
27793,42,male,3
39640,55,female,0
46279,27,male,1
20813,30,male,0
47157,53,female,3
15739,18,female,0
13520,21,male,0
56288,10,male,1
44758,21,female,3
23928,51,male,1
57560,48,male,3
1238,56,male,0
11647,43,male,0
5806,22,female,3
7844,58,female,2
16055,25,female,3
50952,15,female,3
17565,54,female,3
25877,59,male,3
41918,57,female,3
8381,22,female,2
9575,24,male,0
39517,27,female,1
9345,45,female,3
39930,28,male,0
8094,46,female,3
36648,51,female,3
47887,55,female,3
13568,35,male,0
33828,22,male,3
56259,50,male,2
18784,60,female,2
1501,11,female,0
22604,31,male,0
56277,17,male,0
17367,40,male,2
17667,32,female,0
22069,14,female,3
10103,47,female,2
37844,58,male,2
33489,22,male,3
35103,32,female,0
19402,42,male,0
29224,51,male,3
15430,15,female,2
42683,11,male,2
12919,56,female,3
29949,14,female,1
39545,24,male,3
39939,12,female,3
13821,58,female,1
52292,17,female,2
40402,35,male,1
15086,47,female,0
24314,47,female,0
36077,15,female,0
57714,31,female,3
29632,58,female,2
13002,38,male,3
10403,36,female,0
19939,12,female,3
41757,51,female,3
22447,10,female,3
58657,20,male,0
42198,21,female,3
47711,43,female,3
46270,17,female,2
52033,56,male,3
12788,30,female,3
41305,11,male,1
1065,58,female,3
25452,16,female,0
28618,52,female,2
56305,36,female,0
8969,45,male,3
39123,40,female,0
40738,32,female,3
59140,28,female,3
22780,22,female,0
28724,59,male,3
11289,57,female,3
25639,13,female,2
23335,42,female,3
20733,22,female,0
2826,19,male,3
38729,14,male,3
51186,52,male,1
26290,26,male,3
22951,57,male,1
27897,40,female,2
46394,44,male,3
44626,19,male,2
15900,29,male,1
10007,21,female,3
42443,39,female,2
54216,53,male,2
53152,23,female,3
27773,13,male,3
14165,19,female,2
47659,20,male,1
26049,42,female,3
5124,36,male,0
16398,41,male,1
17098,28,male,2
59169,24,male,0
49671,22,female,3
25158,45,male,3
10379,52,male,2
17121,25,male,0
52013,38,female,1
28247,50,female,1
18018,13,male,3
24693,11,male,3
13238,13,female,1
26617,52,male,3
42761,20,female,1
57554,28,male,0
38302,49,male,1
